,from_dataset,from_action_idx,from_action_name,to_dataset,to_action_idx,to_action_name,relation
2114,kinetics700,418,playing_piano,ucf101,63,PlayingPiano,equal
2115,kinetics700,418,playing_piano,ucf101,64,PlayingSitar,similar
2116,kinetics700,418,playing_piano,ucf101,65,PlayingTabla,similar
2117,kinetics700,418,playing_piano,ucf101,66,PlayingViolin,similar
2118,kinetics700,419,playing_piccolo,ucf101,5,BandMarching,similar
2119,kinetics700,419,playing_piccolo,ucf101,58,PlayingCello,similar
2120,kinetics700,419,playing_piccolo,ucf101,59,PlayingDaf,similar
2121,kinetics700,419,playing_piccolo,ucf101,60,PlayingDhol,similar
2122,kinetics700,419,playing_piccolo,ucf101,61,PlayingFlute,similar
2123,kinetics700,419,playing_piccolo,ucf101,62,PlayingGuitar,similar
2124,kinetics700,419,playing_piccolo,ucf101,63,PlayingPiano,similar
2125,kinetics700,419,playing_piccolo,ucf101,64,PlayingSitar,similar
2126,kinetics700,419,playing_piccolo,ucf101,65,PlayingTabla,similar
2127,kinetics700,419,playing_piccolo,ucf101,66,PlayingViolin,similar
2128,kinetics700,424,playing_recorder,ucf101,58,PlayingCello,similar
2129,kinetics700,424,playing_recorder,ucf101,59,PlayingDaf,similar
2130,kinetics700,424,playing_recorder,ucf101,60,PlayingDhol,similar
2131,kinetics700,424,playing_recorder,ucf101,61,PlayingFlute,similar
2132,kinetics700,424,playing_recorder,ucf101,62,PlayingGuitar,similar
2133,kinetics700,424,playing_recorder,ucf101,63,PlayingPiano,similar
2134,kinetics700,424,playing_recorder,ucf101,64,PlayingSitar,similar
2135,kinetics700,424,playing_recorder,ucf101,65,PlayingTabla,similar
2136,kinetics700,424,playing_recorder,ucf101,66,PlayingViolin,similar
2137,kinetics700,428,playing_saxophone,ucf101,5,BandMarching,similar
2138,kinetics700,428,playing_saxophone,ucf101,58,PlayingCello,similar
2139,kinetics700,428,playing_saxophone,ucf101,59,PlayingDaf,similar
2140,kinetics700,428,playing_saxophone,ucf101,60,PlayingDhol,similar
2141,kinetics700,428,playing_saxophone,ucf101,61,PlayingFlute,similar
2142,kinetics700,428,playing_saxophone,ucf101,62,PlayingGuitar,similar
2143,kinetics700,428,playing_saxophone,ucf101,63,PlayingPiano,similar
2144,kinetics700,428,playing_saxophone,ucf101,64,PlayingSitar,similar
2145,kinetics700,428,playing_saxophone,ucf101,65,PlayingTabla,similar
2146,kinetics700,428,playing_saxophone,ucf101,66,PlayingViolin,similar
2147,kinetics700,434,playing_trombone,ucf101,5,BandMarching,similar
2148,kinetics700,434,playing_trombone,ucf101,58,PlayingCello,similar
2149,kinetics700,434,playing_trombone,ucf101,59,PlayingDaf,similar
2150,kinetics700,434,playing_trombone,ucf101,60,PlayingDhol,similar
2151,kinetics700,434,playing_trombone,ucf101,61,PlayingFlute,similar
2152,kinetics700,434,playing_trombone,ucf101,62,PlayingGuitar,similar
2153,kinetics700,434,playing_trombone,ucf101,63,PlayingPiano,similar
2154,kinetics700,434,playing_trombone,ucf101,64,PlayingSitar,similar
2155,kinetics700,434,playing_trombone,ucf101,65,PlayingTabla,similar
2156,kinetics700,434,playing_trombone,ucf101,66,PlayingViolin,similar
2157,kinetics700,435,playing_trumpet,ucf101,5,BandMarching,similar
2158,kinetics700,435,playing_trumpet,ucf101,58,PlayingCello,similar
2159,kinetics700,435,playing_trumpet,ucf101,59,PlayingDaf,similar
2160,kinetics700,435,playing_trumpet,ucf101,60,PlayingDhol,similar
2161,kinetics700,435,playing_trumpet,ucf101,61,PlayingFlute,similar
2162,kinetics700,435,playing_trumpet,ucf101,62,PlayingGuitar,similar
2163,kinetics700,435,playing_trumpet,ucf101,63,PlayingPiano,similar
2164,kinetics700,435,playing_trumpet,ucf101,64,PlayingSitar,similar
2165,kinetics700,435,playing_trumpet,ucf101,65,PlayingTabla,similar
2166,kinetics700,435,playing_trumpet,ucf101,66,PlayingViolin,similar
2167,kinetics700,436,playing_ukulele,ucf101,58,PlayingCello,similar
2168,kinetics700,436,playing_ukulele,ucf101,59,PlayingDaf,similar
2169,kinetics700,436,playing_ukulele,ucf101,60,PlayingDhol,similar
2170,kinetics700,436,playing_ukulele,ucf101,61,PlayingFlute,similar
2171,kinetics700,436,playing_ukulele,ucf101,62,PlayingGuitar,similar
2172,kinetics700,436,playing_ukulele,ucf101,63,PlayingPiano,similar
2173,kinetics700,436,playing_ukulele,ucf101,64,PlayingSitar,similar
2174,kinetics700,436,playing_ukulele,ucf101,65,PlayingTabla,similar
2175,kinetics700,436,playing_ukulele,ucf101,66,PlayingViolin,similar
2176,kinetics700,437,playing_violin,ucf101,58,PlayingCello,similar
2177,kinetics700,437,playing_violin,ucf101,59,PlayingDaf,similar
2178,kinetics700,437,playing_violin,ucf101,60,PlayingDhol,similar
2179,kinetics700,437,playing_violin,ucf101,61,PlayingFlute,similar
2180,kinetics700,437,playing_violin,ucf101,62,PlayingGuitar,similar
2181,kinetics700,437,playing_violin,ucf101,63,PlayingPiano,similar
2182,kinetics700,437,playing_violin,ucf101,64,PlayingSitar,similar
2183,kinetics700,437,playing_violin,ucf101,65,PlayingTabla,similar
2184,kinetics700,437,playing_violin,ucf101,66,PlayingViolin,equal
2185,kinetics700,440,playing_xylophone,ucf101,5,BandMarching,similar
2186,kinetics700,440,playing_xylophone,ucf101,58,PlayingCello,similar
2187,kinetics700,440,playing_xylophone,ucf101,59,PlayingDaf,similar
2188,kinetics700,440,playing_xylophone,ucf101,60,PlayingDhol,similar
2189,kinetics700,440,playing_xylophone,ucf101,61,PlayingFlute,similar
2190,kinetics700,440,playing_xylophone,ucf101,62,PlayingGuitar,similar
2191,kinetics700,440,playing_xylophone,ucf101,63,PlayingPiano,similar
2192,kinetics700,440,playing_xylophone,ucf101,64,PlayingSitar,similar
2193,kinetics700,440,playing_xylophone,ucf101,65,PlayingTabla,similar
2194,kinetics700,440,playing_xylophone,ucf101,66,PlayingViolin,similar
2195,ucf101,62,PlayingGuitar,kinetics700,611,tapping_guitar,is-a
2196,kinetics700,397,playing_gong,ucf101,26,Drumming,similar
2197,kinetics700,397,playing_gong,ucf101,58,PlayingCello,similar
2198,kinetics700,397,playing_gong,ucf101,59,PlayingDaf,similar
2199,kinetics700,397,playing_gong,ucf101,60,PlayingDhol,similar
2200,kinetics700,397,playing_gong,ucf101,61,PlayingFlute,similar
2201,kinetics700,397,playing_gong,ucf101,62,PlayingGuitar,similar
2202,kinetics700,397,playing_gong,ucf101,63,PlayingPiano,similar
2203,kinetics700,397,playing_gong,ucf101,64,PlayingSitar,similar
2204,kinetics700,397,playing_gong,ucf101,65,PlayingTabla,similar
2205,kinetics700,397,playing_gong,ucf101,66,PlayingViolin,similar
2206,kinetics700,381,playing_billiards,ucf101,11,Billiards,equal
2207,kinetics700,389,playing_cricket,ucf101,22,CricketBowling,is-a
2208,kinetics700,389,playing_cricket,ucf101,23,CricketShot,is-a
2209,kinetics700,395,playing_field_hockey,ucf101,28,FieldHockeyPenalty,is-a
2210,kinetics700,421,playing_ping_pong,ucf101,89,TableTennisShot,is-a
2211,kinetics700,433,playing_tennis,ucf101,91,TennisSwing,is-a
2212,ucf101,80,Skiing,kinetics700,543,ski_ballet,is-a
2213,ucf101,80,Skiing,kinetics700,544,ski_jumping,is-a
2214,ucf101,80,Skiing,kinetics700,545,skiing_crosscountry,is-a
2215,ucf101,80,Skiing,kinetics700,546,skiing_mono,is-a
2216,ucf101,80,Skiing,kinetics700,547,skiing_slalom,is-a
2217,kinetics700,76,card_throwing,ucf101,92,ThrowDiscus,similar
2218,kinetics700,622,throwing_knife,ucf101,44,JavelinThrow,similar
2219,kinetics700,622,throwing_knife,ucf101,92,ThrowDiscus,similar
2220,kinetics700,623,throwing_snowballs,ucf101,92,ThrowDiscus,similar
2221,kinetics700,625,throwing_water_balloon,ucf101,92,ThrowDiscus,similar
2222,kinetics700,323,massaging_back,ucf101,38,HeadMassage,similar
2223,kinetics700,324,massaging_feet,ucf101,38,HeadMassage,similar
2224,kinetics700,325,massaging_legs,ucf101,38,HeadMassage,similar
2225,kinetics700,326,massaging_neck,ucf101,38,HeadMassage,similar
2226,kinetics700,327,massaging_person's_head,ucf101,38,HeadMassage,equal
2227,ucf101,86,SumoWrestling,kinetics700,604,tackling,is-a
2228,ucf101,35,Hammering,kinetics700,651,using_a_sledge_hammer,is-a
2229,ucf101,87,Surfing,kinetics700,45,bodysurfing,is-a
2230,kinetics700,72,canoeing_or_kayaking,ucf101,48,Kayaking,equal
2231,kinetics700,72,canoeing_or_kayaking,ucf101,72,Rafting,equal
2232,ucf101,75,Rowing,kinetics700,72,canoeing_or_kayaking,is-a
2233,kinetics700,239,helmet_diving,ucf101,21,CliffDiving,similar
2234,ucf101,25,Diving,kinetics700,239,helmet_diving,is-a
2235,kinetics700,267,jetskiing,ucf101,81,Skijet,equal
2236,ucf101,87,Surfing,kinetics700,281,kitesurfing,is-a
2237,ucf101,87,Surfing,kinetics700,301,longboarding,is-a
2238,kinetics700,590,surfing_water,ucf101,87,Surfing,equal
2239,kinetics700,677,water_skiing,ucf101,81,Skijet,similar
2240,ucf101,87,Surfing,kinetics700,690,windsurfing,is-a
2241,activitynet,5,Baking_cookies,charades,66,Making a sandwich,similar
2242,charades,147,Someone is cooking something,activitynet,5,Baking_cookies,is-a
2243,charades,144,Fixing their hair,activitynet,12,Blow-drying_hair,is-a
2244,charades,144,Fixing their hair,activitynet,14,Braiding_hair,is-a
2245,charades,144,Fixing their hair,activitynet,16,Brushing_hair,is-a
2246,activitynet,32,Cleaning_windows,charades,91,Washing a window,is-a
2247,charades,126,Throwing something on the floor,activitynet,43,Doing_a_powerbomb,is-a
2248,charades,106,Drinking from a cup/glass/bottle,activitynet,51,Drinking_beer,is-a
2249,charades,106,Drinking from a cup/glass/bottle,activitynet,52,Drinking_coffee,is-a
2250,activitynet,66,Hand_car_wash,charades,38,Washing something with a towel,similar
2251,activitynet,66,Hand_car_wash,charades,91,Washing a window,similar
2252,charades,5,Washing some clothes,activitynet,67,Hand_washing_clothes,is-a
2253,charades,147,Someone is cooking something,activitynet,88,Making_a_cake,is-a
2254,activitynet,90,Making_a_sandwich,charades,66,Making a sandwich,equal
2255,charades,147,Someone is cooking something,activitynet,90,Making_a_sandwich,is-a
2256,charades,147,Someone is cooking something,activitynet,91,Making_an_omelette,is-a
2257,charades,147,Someone is cooking something,activitynet,99,Peeling_potatoes,is-a
2258,charades,147,Someone is cooking something,activitynet,131,Preparing_pasta,is-a
2259,charades,147,Someone is cooking something,activitynet,132,Preparing_salad,is-a
2260,activitynet,135,Putting_on_shoes,charades,55,Putting on shoe/shoes,equal
2261,charades,148,Someone is dressing,activitynet,135,Putting_on_shoes,is-a
2262,activitynet,137,Raking_leaves,charades,102,Tidying up with a broom,similar
2263,charades,127,Tidying something on the floor,activitynet,137,Raking_leaves,is-a
2264,charades,144,Fixing their hair,activitynet,138,Removing_curlers,is-a
2265,charades,150,Someone is running somewhere,activitynet,147,Running_a_marathon,is-a
2266,charades,126,Throwing something on the floor,activitynet,153,Shot_put,is-a
2267,activitynet,187,Vacuuming_floor,charades,127,Tidying something on the floor,similar
2268,activitynet,191,Washing_dishes,charades,111,Washing a cup/glass/bottle,similar
2269,activitynet,191,Washing_dishes,charades,121,Wash a dish/dishes,equal
2270,activitynet,193,Washing_hands,charades,139,Washing their hands,equal
2271,charades,150,Someone is running somewhere,ucf101,7,Basketball,is-a
2272,charades,144,Fixing their hair,ucf101,12,BlowDryHair,is-a
2273,charades,151,Someone is going from standing to sitting,ucf101,14,BodyWeightSquats,is-a
2274,charades,151,Someone is going from standing to sitting,ucf101,20,CleanAndJerk,is-a
2275,charades,150,Someone is running somewhere,ucf101,22,CricketBowling,is-a
2276,charades,147,Someone is cooking something,ucf101,24,CuttingInKitchen,is-a
2277,charades,144,Fixing their hair,ucf101,33,Haircut,is-a
2278,charades,150,Someone is running somewhere,ucf101,44,JavelinThrow,is-a
2279,charades,0,Holding some clothes,ucf101,49,Knitting,is-a
2280,charades,150,Someone is running somewhere,ucf101,50,LongJump,is-a
2281,charades,64,Throwing food somewhere,ucf101,57,PizzaTossing,is-a
2282,charades,147,Someone is cooking something,ucf101,57,PizzaTossing,is-a
2283,charades,150,Someone is running somewhere,ucf101,67,PoleVault,is-a
2284,ucf101,92,ThrowDiscus,charades,3,Throwing clothes somewhere,similar
2285,ucf101,92,ThrowDiscus,charades,24,Throwing a bag somewhere,similar
2286,ucf101,92,ThrowDiscus,charades,31,Throwing a book somewhere,similar
2287,ucf101,92,ThrowDiscus,charades,36,Throwing a towel/s somewhere,similar
2288,ucf101,92,ThrowDiscus,charades,45,Throwing a box somewhere,similar
2289,ucf101,92,ThrowDiscus,charades,58,Throwing shoes somewhere,similar
2290,ucf101,92,ThrowDiscus,charades,64,Throwing food somewhere,similar
2291,ucf101,92,ThrowDiscus,charades,74,Throwing a blanket somewhere,similar
2292,ucf101,92,ThrowDiscus,charades,80,Throwing a pillow somewhere,similar
2293,ucf101,92,ThrowDiscus,charades,101,Throwing a broom somewhere,similar
2294,ucf101,92,ThrowDiscus,charades,126,Throwing something on the floor,similar
2295,charades,52,Working/Playing on a laptop,ucf101,94,Typing,is-a
2296,ucf101,97,WalkingWithDog,charades,97,Walking through a doorway,similar
2297,charades,150,Someone is running somewhere,ucf101,97,WalkingWithDog,is-a
2298,ucf101,99,WritingOnBoard,charades,145,Working on paper/notebook,similar
2299,stair_actions,86,exercising,activitynet,1,Archery,is-a
2300,stair_actions,79,fighting,activitynet,2,Arm_wrestling,is-a
2301,stair_actions,86,exercising,activitynet,2,Arm_wrestling,is-a
2302,stair_actions,9,cooking,activitynet,5,Baking_cookies,is-a
2303,stair_actions,86,exercising,activitynet,6,Ballet,is-a
2304,stair_actions,87,dancing,activitynet,6,Ballet,is-a
2305,activitynet,7,Bathing_dog,stair_actions,73,stroking_animal,similar
2306,stair_actions,86,exercising,activitynet,11,Belly_dance,is-a
2307,stair_actions,87,dancing,activitynet,11,Belly_dance,is-a
2308,stair_actions,10,setting_hair,activitynet,12,Blow-drying_hair,is-a
2309,activitynet,12,Blow-drying_hair,stair_actions,11,drying_hair_with_blower,equal
2310,stair_actions,30,gardening,activitynet,13,Blowing_leaves,is-a
2311,stair_actions,10,setting_hair,activitynet,14,Braiding_hair,is-a
2312,stair_actions,86,exercising,activitynet,15,Breakdancing,is-a
2313,stair_actions,87,dancing,activitynet,15,Breakdancing,is-a
2314,stair_actions,10,setting_hair,activitynet,16,Brushing_hair,is-a
2315,activitynet,17,Brushing_teeth,stair_actions,15,brushing_teeth,equal
2316,stair_actions,79,fighting,activitynet,24,Capoeira,is-a
2317,stair_actions,86,exercising,activitynet,24,Capoeira,is-a
2318,stair_actions,87,dancing,activitynet,24,Capoeira,is-a
2319,stair_actions,86,exercising,activitynet,27,Cheerleading,is-a
2320,stair_actions,87,dancing,activitynet,27,Cheerleading,is-a
2321,activitynet,30,Cleaning_shoes,stair_actions,40,polishing_shoe,is-a
2322,stair_actions,48,housecleaning,activitynet,31,Cleaning_sink,is-a
2323,stair_actions,48,housecleaning,activitynet,32,Cleaning_windows,is-a
2324,activitynet,32,Cleaning_windows,stair_actions,49,wiping_window,is-a
2325,stair_actions,86,exercising,activitynet,36,Cumbia,is-a
2326,stair_actions,87,dancing,activitynet,36,Cumbia,is-a
2327,stair_actions,86,exercising,activitynet,37,Curling,is-a
2328,stair_actions,30,gardening,activitynet,38,Cutting_the_grass,is-a
2329,stair_actions,86,exercising,activitynet,40,Disc_dog,is-a
2330,stair_actions,35,throwing,activitynet,41,Discus_throw,is-a
2331,stair_actions,86,exercising,activitynet,41,Discus_throw,is-a
2332,stair_actions,86,exercising,activitynet,44,Doing_crunches,is-a
2333,activitynet,49,Doing_nails,stair_actions,13,manicuring,equal
2334,stair_actions,86,exercising,activitynet,50,Doing_step_aerobics,is-a
2335,stair_actions,0,drinking,activitynet,51,Drinking_beer,is-a
2336,stair_actions,0,drinking,activitynet,52,Drinking_coffee,is-a
2337,stair_actions,81,walking,activitynet,54,Elliptical_trainer,is-a
2338,stair_actions,86,exercising,activitynet,54,Elliptical_trainer,is-a
2339,stair_actions,14,gargling,activitynet,59,Gargling_mouthwash,is-a
2340,activitynet,59,Gargling_mouthwash,stair_actions,15,brushing_teeth,similar
2341,stair_actions,10,setting_hair,activitynet,60,Getting_a_haircut,is-a
2342,activitynet,60,Getting_a_haircut,stair_actions,11,drying_hair_with_blower,similar
2343,activitynet,63,Grooming_dog,stair_actions,73,stroking_animal,similar
2344,activitynet,64,Grooming_horse,stair_actions,73,stroking_animal,similar
2345,stair_actions,35,throwing,activitynet,65,Hammer_throw,is-a
2346,stair_actions,86,exercising,activitynet,65,Hammer_throw,is-a
2347,stair_actions,2,eating_snack,activitynet,69,Having_an_ice_cream,is-a
2348,stair_actions,86,exercising,activitynet,70,High_jump,is-a
2349,stair_actions,19,playing_with_toy,activitynet,74,Hula_hoop,is-a
2350,stair_actions,86,exercising,activitynet,74,Hula_hoop,is-a
2351,stair_actions,38,ironing,activitynet,78,Ironing_clothes,is-a
2352,stair_actions,19,playing_with_toy,activitynet,81,Kite_flying,is-a
2353,activitynet,82,Kneeling,stair_actions,75,bowing,similar
2354,activitynet,82,Kneeling,stair_actions,90,sitting_down,similar
2355,activitynet,83,Knitting,stair_actions,39,knitting_or_stitching,equal
2356,activitynet,83,Knitting,stair_actions,42,sewing,similar
2357,stair_actions,86,exercising,activitynet,86,Long_jump,is-a
2358,stair_actions,9,cooking,activitynet,88,Making_a_cake,is-a
2359,stair_actions,9,cooking,activitynet,89,Making_a_lemonade,is-a
2360,stair_actions,9,cooking,activitynet,90,Making_a_sandwich,is-a
2361,stair_actions,9,cooking,activitynet,91,Making_an_omelette,is-a
2362,stair_actions,48,housecleaning,activitynet,93,Mooping_floor,is-a
2363,stair_actions,30,gardening,activitynet,94,Mowing_the_lawn,is-a
2364,activitynet,96,Painting,stair_actions,50,drawing_picture,similar
2365,activitynet,99,Peeling_potatoes,stair_actions,8,cutting_food,similar
2366,stair_actions,9,cooking,activitynet,99,Peeling_potatoes,is-a
2367,activitynet,103,Playing_accordion,stair_actions,31,playing_guitar,similar
2368,activitynet,103,Playing_accordion,stair_actions,32,playing_piano,similar
2369,activitynet,103,Playing_accordion,stair_actions,33,blowing_flute,similar
2370,activitynet,105,Playing_bagpipes,stair_actions,31,playing_guitar,similar
2371,activitynet,105,Playing_bagpipes,stair_actions,32,playing_piano,similar
2372,activitynet,105,Playing_bagpipes,stair_actions,33,blowing_flute,similar
2373,stair_actions,20,playing_board_game,activitynet,107,Playing_blackjack,is-a
2374,activitynet,107,Playing_blackjack,stair_actions,23,playing_computer_game,similar
2375,activitynet,108,Playing_congas,stair_actions,31,playing_guitar,similar
2376,activitynet,108,Playing_congas,stair_actions,32,playing_piano,similar
2377,activitynet,108,Playing_congas,stair_actions,33,blowing_flute,similar
2378,activitynet,109,Playing_drums,stair_actions,31,playing_guitar,similar
2379,activitynet,109,Playing_drums,stair_actions,32,playing_piano,similar
2380,activitynet,109,Playing_drums,stair_actions,33,blowing_flute,similar
2381,activitynet,111,Playing_flauta,stair_actions,31,playing_guitar,similar
2382,activitynet,111,Playing_flauta,stair_actions,32,playing_piano,similar
2383,activitynet,111,Playing_flauta,stair_actions,33,blowing_flute,equal
2384,activitynet,112,Playing_guitarra,stair_actions,31,playing_guitar,equal
2385,activitynet,112,Playing_guitarra,stair_actions,32,playing_piano,similar
2386,activitynet,112,Playing_guitarra,stair_actions,33,blowing_flute,similar
2387,activitynet,113,Playing_harmonica,stair_actions,31,playing_guitar,similar
2388,activitynet,113,Playing_harmonica,stair_actions,32,playing_piano,similar
2389,activitynet,113,Playing_harmonica,stair_actions,33,blowing_flute,similar
2390,activitynet,117,Playing_piano,stair_actions,31,playing_guitar,similar
2391,activitynet,117,Playing_piano,stair_actions,32,playing_piano,equal
2392,activitynet,117,Playing_piano,stair_actions,33,blowing_flute,similar
2393,stair_actions,19,playing_with_toy,activitynet,121,Playing_rubik_cube,is-a
2394,activitynet,121,Playing_rubik_cube,stair_actions,20,playing_board_game,similar
2395,activitynet,121,Playing_rubik_cube,stair_actions,23,playing_computer_game,similar
2396,activitynet,122,Playing_saxophone,stair_actions,31,playing_guitar,similar
2397,activitynet,122,Playing_saxophone,stair_actions,32,playing_piano,similar
2398,activitynet,122,Playing_saxophone,stair_actions,33,blowing_flute,similar
2399,activitynet,125,Playing_violin,stair_actions,31,playing_guitar,similar
2400,activitynet,125,Playing_violin,stair_actions,32,playing_piano,similar
2401,activitynet,125,Playing_violin,stair_actions,33,blowing_flute,similar
2402,activitynet,128,Polishing_forniture,stair_actions,40,polishing_shoe,similar
2403,stair_actions,48,housecleaning,activitynet,128,Polishing_forniture,is-a
2404,activitynet,128,Polishing_forniture,stair_actions,49,wiping_window,similar
2405,activitynet,129,Polishing_shoes,stair_actions,40,polishing_shoe,equal
2406,stair_actions,9,cooking,activitynet,131,Preparing_pasta,is-a
2407,stair_actions,9,cooking,activitynet,132,Preparing_salad,is-a
2408,activitynet,133,Putting_in_contact_lenses,stair_actions,18,wearing_glass,similar
2409,activitynet,134,Putting_on_makeup,stair_actions,10,setting_hair,similar
2410,activitynet,134,Putting_on_makeup,stair_actions,12,making_up,equal
2411,activitynet,134,Putting_on_makeup,stair_actions,13,manicuring,similar
2412,activitynet,135,Putting_on_shoes,stair_actions,41,wearing_shoes,equal
2413,activitynet,135,Putting_on_shoes,stair_actions,45,wearing_tie,similar
2414,activitynet,135,Putting_on_shoes,stair_actions,47,putting_on_cloth,similar
2415,stair_actions,10,setting_hair,activitynet,138,Removing_curlers,is-a
2416,activitynet,142,Rock-paper-scissors,stair_actions,78,doing_paper-rock-scissors,equal
2417,stair_actions,86,exercising,activitynet,144,Rollerblading,is-a
2418,stair_actions,86,exercising,activitynet,147,Running_a_marathon,is-a
2419,activitynet,147,Running_a_marathon,stair_actions,88,running_around,similar
2420,activitynet,151,Shaving,stair_actions,17,shaving,equal
2421,stair_actions,17,shaving,activitynet,152,Shaving_legs,is-a
2422,stair_actions,37,smoking,activitynet,159,Smoking_a_cigarette,is-a
2423,stair_actions,37,smoking,activitynet,160,Smoking_hookah,is-a
2424,stair_actions,86,exercising,activitynet,164,Spinning,is-a
2425,stair_actions,30,gardening,activitynet,165,Spread_mulch,is-a
2426,stair_actions,86,exercising,activitynet,173,Tai_chi,is-a
2427,stair_actions,86,exercising,activitynet,174,Tango,is-a
2428,stair_actions,87,dancing,activitynet,174,Tango,is-a
2429,stair_actions,35,throwing,activitynet,176,Throwing_darts,is-a
2430,stair_actions,30,gardening,activitynet,177,Trimming_branches_or_hedges,is-a
2431,stair_actions,86,exercising,activitynet,185,Using_the_rowing_machine,is-a
2432,stair_actions,48,housecleaning,activitynet,187,Vacuuming_floor,is-a
2433,activitynet,187,Vacuuming_floor,stair_actions,49,wiping_window,similar
2434,stair_actions,81,walking,activitynet,190,Walking_the_dog,is-a
2435,activitynet,191,Washing_dishes,stair_actions,3,washing_dish,equal
2436,activitynet,191,Washing_dishes,stair_actions,5,washing_hands,similar
2437,activitynet,191,Washing_dishes,stair_actions,16,washing_face,similar
2438,activitynet,192,Washing_face,stair_actions,3,washing_dish,similar
2439,activitynet,192,Washing_face,stair_actions,5,washing_hands,similar
2440,activitynet,192,Washing_face,stair_actions,16,washing_face,equal
2441,activitynet,193,Washing_hands,stair_actions,3,washing_dish,similar
2442,activitynet,193,Washing_hands,stair_actions,5,washing_hands,equal
2443,activitynet,193,Washing_hands,stair_actions,16,washing_face,similar
2444,stair_actions,86,exercising,activitynet,199,Zumba,is-a
2445,stair_actions,87,dancing,activitynet,199,Zumba,is-a
2446,activitynet,134,Putting_on_makeup,ucf101,0,ApplyEyeMakeup,is-a
2447,activitynet,134,Putting_on_makeup,ucf101,1,ApplyLipstick,is-a
2448,ucf101,2,Archery,activitynet,1,Archery,equal
2449,ucf101,4,BalanceBeam,activitynet,182,Using_the_balance_beam,equal
2450,ucf101,5,BandMarching,activitynet,53,Drum_corps,similar
2451,ucf101,6,BaseballPitch,activitynet,153,Shot_put,similar
2452,ucf101,7,Basketball,activitynet,85,Layup_drill_in_basketball,is-a
2453,ucf101,8,BasketballDunk,activitynet,85,Layup_drill_in_basketball,similar
2454,ucf101,9,BenchPress,activitynet,29,Clean_and_jerk,similar
2455,ucf101,10,Biking,activitynet,4,BMX,is-a
2456,ucf101,10,Biking,activitynet,48,Doing_motocross,is-a
2457,ucf101,11,Billiards,activitynet,119,Playing_pool,similar
2458,ucf101,12,BlowDryHair,activitynet,12,Blow-drying_hair,equal
2459,ucf101,12,BlowDryHair,activitynet,14,Braiding_hair,similar
2460,ucf101,12,BlowDryHair,activitynet,16,Brushing_hair,similar
2461,ucf101,15,Bowling,activitynet,124,Playing_ten_pins,equal
2462,ucf101,16,BoxingPunchingBag,activitynet,47,Doing_kickboxing,similar
2463,ucf101,17,BoxingSpeedBag,activitynet,47,Doing_kickboxing,similar
2464,activitynet,170,Swimming,ucf101,18,BreastStroke,is-a
2465,ucf101,19,BrushingTeeth,activitynet,17,Brushing_teeth,equal
2466,ucf101,20,CleanAndJerk,activitynet,29,Clean_and_jerk,equal
2467,ucf101,20,CleanAndJerk,activitynet,161,Snatch,similar
2468,activitynet,170,Swimming,ucf101,21,CliffDiving,is-a
2469,activitynet,34,Cricket,ucf101,22,CricketBowling,is-a
2470,activitynet,34,Cricket,ucf101,23,CricketShot,is-a
2471,ucf101,24,CuttingInKitchen,activitynet,99,Peeling_potatoes,similar
2472,ucf101,24,CuttingInKitchen,activitynet,132,Preparing_salad,similar
2473,ucf101,25,Diving,activitynet,102,Plataform_diving,is-a
2474,ucf101,25,Diving,activitynet,149,Scuba_diving,is-a
2475,ucf101,25,Diving,activitynet,166,Springboard_diving,is-a
2476,ucf101,25,Diving,activitynet,170,Swimming,similar
2477,ucf101,26,Drumming,activitynet,53,Drum_corps,is-a
2478,activitynet,110,Playing_field_hockey,ucf101,28,FieldHockeyPenalty,is-a
2479,activitynet,40,Disc_dog,ucf101,30,FrisbeeCatch,is-a
2480,activitynet,170,Swimming,ucf101,31,FrontCrawl,is-a
2481,ucf101,33,Haircut,activitynet,12,Blow-drying_hair,similar
2482,ucf101,33,Haircut,activitynet,14,Braiding_hair,similar
2483,ucf101,33,Haircut,activitynet,16,Brushing_hair,similar
2484,ucf101,33,Haircut,activitynet,60,Getting_a_haircut,is-a
2485,ucf101,34,HammerThrow,activitynet,65,Hammer_throw,equal
2486,ucf101,39,HighJump,activitynet,70,High_jump,equal
2487,ucf101,39,HighJump,activitynet,127,Pole_vault,is-a
2488,ucf101,40,HorseRace,activitynet,73,Horseback_riding,similar
2489,ucf101,41,HorseRiding,activitynet,22,Camel_ride,similar
2490,ucf101,41,HorseRiding,activitynet,73,Horseback_riding,equal
2491,ucf101,41,HorseRiding,activitynet,118,Playing_polo,is-a
2492,ucf101,42,HulaHoop,activitynet,74,Hula_hoop,equal
2493,ucf101,44,JavelinThrow,activitynet,79,Javelin_throw,equal
2494,ucf101,48,Kayaking,activitynet,23,Canoeing,similar
2495,ucf101,48,Kayaking,activitynet,80,Kayaking,equal
2496,ucf101,49,Knitting,activitynet,83,Knitting,equal
2497,ucf101,50,LongJump,activitynet,86,Long_jump,equal
2498,ucf101,52,MilitaryParade,activitynet,53,Drum_corps,similar
2499,activitynet,89,Making_a_lemonade,ucf101,53,Mixing,is-a
2500,ucf101,53,Mixing,activitynet,92,Mixing_drinks,is-a
2501,ucf101,54,MoppingFloor,activitynet,93,Mooping_floor,equal
2502,ucf101,56,ParallelBars,activitynet,181,Using_parallel_bars,equal
2503,ucf101,58,PlayingCello,activitynet,103,Playing_accordion,similar
